web-scraper-order,web-scraper-start-url,authors,authors-href,author_name,article_link,number_posts,bio
"1635888179-1068","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/april-halley/","https://quillette.com/author/april-halley/","April Halley","","1 Post","null"
"1635892311-1560","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/robert-speel/","https://quillette.com/author/robert-speel/","Robert Speel","","1 Post","Robert Speel is an Associate Professor of Political Science at Pennsylvania State University."
"1635899047-2010","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/julie-bindel/","https://quillette.com/author/julie-bindel/","Julie Bindel","","","Julie Bindel is a UK-based writer and activist. In 1991, she co-founded the group Justice for Women, which provides legal assistance to women accused of killing violent male partners."
"1635889285-1195","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/frank-t-mcandrew/","https://quillette.com/author/frank-t-mcandrew/","Frank T McAndrew","","1 Post","Frank T. McAndrew  is the Cornelia H. Dudley Professor of Psychology at Knox College."
"1635889279-1194","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/francoise-baylis/","https://quillette.com/author/francoise-baylis/","Françoise Baylis","","1 Post","null"
"1635900683-2064","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/lola-jean-benjamin/","https://quillette.com/author/lola-jean-benjamin/","Lola Jean Benjamin","","1 Post","Lola Jean Benjamin is a winner of the Think for Yourself college scholarship essay contest sponsored by Let Grow, an advocacy group promoting childhood independence and resilience."
"1635896538-1855","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/harry-chu/","https://quillette.com/author/harry-chu/","Harry Chu","","1 Post","Harry Chu graduated with a Biology Degree from the University of British Columbia. He is interested in researching issues related to mental health on university campuses."
"1635890107-1306","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/matthew-lesh/","https://quillette.com/author/matthew-lesh/","Matthew Lesh","","","Matthew Lesh is the head of research at the Adam Smith Institute and an adjunct fellow at the Institute of Public Affairs."
"1635888486-1110","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/cass-sunstein/","https://quillette.com/author/cass-sunstein/","Cass R. Sunstein","","1 Post","null"
"1635887378-1038","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/andreas-bikfalvi-and-marcel-kuntz/","https://quillette.com/author/andreas-bikfalvi-and-marcel-kuntz/","Andreas Bikfalvi and Marcel Kuntz","","1 Post","null"
"1635898101-1927","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/herman-goodden/","https://quillette.com/author/herman-goodden/","Herman Goodden","","3 Posts","Herman Goodden is the author of 11 books. His newest collection, Speakable Acts, gathers together six professionally produced plays."
"1635896897-1868","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/howard-schwartz/","https://quillette.com/author/howard-schwartz/","Howard Schwartz","","","Howard S. Schwartz is an emeritus professor of organizational behavior at Oakland University. He writes on the psychodynamics of political correctness."
"1635891876-1514","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/preston-stovall/","https://quillette.com/author/preston-stovall/","Preston Stovall","","2 Posts","null"
"1635889458-1218","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/james-glaser/","https://quillette.com/author/james-glaser/","James Glaser","","1 Post","James Glaser is a Professor and Dean of the School of Arts &amp; Sciences at Tufts University."
"1635898996-2003","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/steve-stewart-williams/","https://quillette.com/author/steve-stewart-williams/","Steve Stewart-Williams","","","Steve Stewart-Williams is an Associate Professor at the University of Nottingham Malaysia Campus, and author of the book The Ape That Understood the Universe: How the Mind and Culture Evolve."
"1635896503-1850","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/hal-niedzviecki/","https://quillette.com/author/hal-niedzviecki/","Hal Niedzviecki","","2 Posts","Hal Niedzviecki is the founder and publisher of Broken Pencil: Magazine of Zine Culture. His most recent nonfiction book is Trees On Mars: Our Obsession with the Future."
"1635887353-1034","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/amber-scorah/","https://quillette.com/author/amber-scorah/","Amber Scorah","","1 Post","null"
"1635895391-1817","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/galen-watts/","https://quillette.com/author/galen-watts/","Galen Watts","","","Galen Watts is a PhD Candidate based at Queen’s University in Canada, but is currently a visiting student at Cambridge University in the UK. You can find his website at: www.galenwatts.com"
"1635889554-1233","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/joanna-williams/","https://quillette.com/author/joanna-williams/","Joanna Williams","","1 Post","Joanna Williams is education editor at Spiked and author of Academic Freedom in an Age of Conformity."
"1635891791-1504","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/petra-marquardt-bigman/","https://quillette.com/author/petra-marquardt-bigman/","Petra Marquardt-Bigman","","1 Post","null"
"1635887260-1021","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/alessandro-strumia/","https://quillette.com/author/alessandro-strumia/","Alessandro Strumia","","1 Post","null"
"1635891625-1484","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/patrick-lee-miller/","https://quillette.com/author/patrick-lee-miller/","Patrick Lee Miller","","8 Posts","Patrick Lee Miller is a philosopher teaching at Duquesne University, in Pittsburgh, Pennsylvania. He is the author of Becoming God: Pure Reason in Early Greek Philosophy (Bloomsbury, 2012), and co-ed"
"1635896545-1856","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/harry-crane-and-ryan-martin/","https://quillette.com/author/harry-crane-and-ryan-martin/","Harry Crane and Ryan Martin","","1 Post","Harry Crane is Associate Professor of Statistics at Rutgers University. 

Ryan Martin is Associate Professor Statistics at North Carolina State University."
"1635901029-2076","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/luke-killoran/","https://quillette.com/author/luke-killoran/","Luke Killoran","","1 Post","Luke Killoran is a freelance writer, covering politics and philosophy."
"1635890563-1358","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/brad-cran/","https://quillette.com/author/brad-cran/","Brad Cran","","","Brad Cran served as the Poet Laureate for the City of Vancouver from 2009 to 2011."
"1635888294-1086","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/ben-bassett/","https://quillette.com/author/ben-bassett/","Ben Bassett","","2 Posts","Ben is a PhD candidate at an Australian university studying the Roman period in Egypt from an archaeological perspective. Ben has participated in archaeological fieldwork in Egypt and other countries"
"1635891851-1511","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/phillip-w-magness/","https://quillette.com/author/phillip-w-magness/","Phillip W. Magness","","1 Post","null"
"1635889208-1183","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/emma-williams/","https://quillette.com/author/emma-williams/","Emma C Williams","","9 Posts","Emma Williams is a private Latin tutor and a teacher in a large comprehensive school in Woking, Surrey. She is also a freelance writer and author. You can find her on twitter @emma_c_williams."
"1635899060-2012","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/justin-campbell/","https://quillette.com/author/justin-campbell/","Justin Campbell","","1 Post","Justin Campbell is General Manager of LibertyWorks Inc and vlogs weekly on YouTube."
"1635901008-2073","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/lucas-smalldon/","https://quillette.com/author/lucas-smalldon/","Lucas Smalldon","","","Lucas Smalldon is a science writer in the Washington, DC area."
"1635901274-2094","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/manu-sarna/","https://quillette.com/author/manu-sarna/","Manu Sarna","","","Manu Sarna has lived and worked in the US, Canada, the UK, and Australia. He is a real estate investor (laziestlandlord.com)."
"1635895633-1841","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/graham-drope/","https://quillette.com/author/graham-drope/","Graham Drope","","","Graham Drope studies philosophy at the University of British Columbia. You can follow him on twitter @grahamd_8."
"1635899025-2007","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/joshua-schwartz/","https://quillette.com/author/joshua-schwartz/","Joshua Schwartz","","","Joshua Schwartz is an associate professor with the Engineering Science department at Trinity University in San Antonio, TX where he teaches about electronics and high-frequency electromagnetics."
"1635896935-1874","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/robert/","https://quillette.com/author/robert/","Robert VerBruggen","","","Robert VerBruggen is fellow at the Manhattan Institute and a contributing editor for National Review."
"1635889879-1278","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/john-violanti/","https://quillette.com/author/john-violanti/","John Violanti","","1 Post","John Violanti is a Professor of Epidemiology and Environmental Health at the University at Buffalo, The State University of New York."
"1635897112-1896","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/jacob-willer/","https://quillette.com/author/jacob-willer/","Jacob Willer","","2 Posts","Jacob Willer is a painter, critic and historian of art, living in London."
"1635889942-1286","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/julian-friedland/","https://quillette.com/author/julian-friedland/","Julian Friedland","","1 Post","Julian Friedland teaches philosophy at the University of Hartford and is the author of American Steam, a satirical novel on the culture of narcissism, set on a college campus."
"1635894744-1802","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/zach-goldberg/","https://quillette.com/author/zach-goldberg/","Zach Goldberg","","1 Post","null"
"1635892098-1538","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/richard-tafel/","https://quillette.com/author/richard-tafel/","Richard Tafel","","1 Post","null"
"1635891320-1449","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/nicholas-wolfinger/","https://quillette.com/author/nicholas-wolfinger/","Nicholas Wolfinger","","4 Posts","Nicholas H. Wolfinger is Professor of Family and Consumer Studies and Adjunct Professor of Sociology at the University of Utah. His most recent book is Soul Mates: Religion, Sex, Love, and Marriage a"
"1635890905-1398","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/dagfinn-reiersol/","https://quillette.com/author/dagfinn-reiersol/","Dagfinn Reiersøl","","","Dagfinn Reiersøl is a software developer and author of PHP in Action. You can follow him on Twitter @dagfinnr."
"1635890206-1317","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/maurice-a-finocchiaro/","https://quillette.com/author/maurice-a-finocchiaro/","Maurice A. Finocchiaro","","1 Post","null"
"1635888582-1120","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/chloe-valdary/","https://quillette.com/author/chloe-valdary/","Chloé Valdary","","1 Post","null"
"1635892569-1585","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/sally-satel/","https://quillette.com/author/sally-satel/","Sally Satel","","1 Post","null"
"1635892672-1597","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/samuel-miller/","https://quillette.com/author/samuel-miller/","Samuel E. Miller","","1 Post","null"
"1635890074-1302","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/matthew-delaney/","https://quillette.com/author/matthew-delaney/","Matthew Delaney","","1 Post","null"
"1635889305-1198","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/geoff-dench/","https://quillette.com/author/geoff-dench/","Geoff Dench","","1 Post","null"
"1635889417-1213","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/hrishikesh-joshi-and-jonny-anomaly/","https://quillette.com/author/hrishikesh-joshi-and-jonny-anomaly/","Hrishikesh Joshi and Jonny Anomaly","","1 Post","Hrishikesh Joshi earned his PhD at Princeton University and will be a Postdoctoral Fellow at the University of Michigan, Ann Arbor beginning in Fall 2017. Follow him on Twitter @RoundSqrCupola

Jon"
"1635898912-1991","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/joseph-klein/","https://quillette.com/author/joseph-klein/","Joseph Klein","","2 Posts","Joseph Klein is the film and video producer at the Capital Research Center."
"1635891970-1525","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/razib-khan/","https://quillette.com/author/razib-khan/","Razib Khan","","4 Posts","null"
"1635894752-1803","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/william-wiebe/","https://quillette.com/author/william-wiebe/","William Wiebe","","1 Post","null"
"1635898175-1936","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/jeannie-marshall/","https://quillette.com/author/jeannie-marshall/","Jeannie Marshall","","","Jeannie Marshall, author of Outside the Box: Why Our Children Need Real Food, Not Food Products, has written for numerous Canadian newspapers and magazines."
"1635889215-1184","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/david-stupples/","https://quillette.com/author/david-stupples/","David Stupples","","1 Post","David Stupples, Professor of Electrical and Electronic Engineering and Director of Electronic Warfare Research, City University London."
"1635894578-1784","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/eric-c-hendriks/","https://quillette.com/author/eric-c-hendriks/","Eric C. Hendriks","","","Dr. Eric C. Hendriks is a Dutch, Beijing-based sociologist who previously worked at Peking University and is now connected to the University of Bonn. You can follow him on Twitter @ericchendriks"
"1635891901-1517","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/r-p-reed-and-megan-fritts/","https://quillette.com/author/r-p-reed-and-megan-fritts/","R. P. Reed and Megan Fritts","","1 Post","null"
"1635888321-1090","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/brandon-weichert/","https://quillette.com/author/brandon-weichert/","Brandon J. Weichert","","1 Post","Brandon J. Weichert is a geopolitical analyst who runs The Weichert Report: World News Done Right. He contributes to The American Spectator, and he is a contributing editor at American Greatness."
"1635887410-1043","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/andrew-gleeson/","https://quillette.com/author/andrew-gleeson/","Andrew Gleeson","","3 Posts","null"
"1635889974-1291","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/lindsay-mackenzie/","https://quillette.com/author/lindsay-mackenzie/","Lindsay Mackenzie","","1 Post","Lindsay Mackenzie is a writer and editor based in Glasgow. He currently works for Cable, a Scottish international affairs magazine."
"1635900580-2048","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/lauren-cooley/","https://quillette.com/author/lauren-cooley/","Lauren Cooley","","","Lauren Cooley is an editor at the Washington Examiner and has a college speaking tour about free speech."
"1635888405-1097","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/brian-k-miller/","https://quillette.com/author/brian-k-miller/","Brian K. Miller","","1 Post","Brian K. Miller is the Director of Legal and Public Affairs at the Center for Individual Rights, an opinion contributor to Forbes Magazine, and a researcher at the Antonin Scalia Law School at George"
"1635891398-1459","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/nyunggai-warren-mundine/","https://quillette.com/author/nyunggai-warren-mundine/","Nyunggai Warren Mundine","","1 Post","null"
"1635890017-1297","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/marta-iglesias/","https://quillette.com/author/marta-iglesias/","Marta Iglesias","","1 Post","Marta Iglesias is a predoctoral researcher in the Champalimaud Neuroscience Programme, Lisbon. Her research is focused on how evolution shapes brains and behavior in competitive contexts such as mate"
"1635888576-1119","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/chetna-prakash/","https://quillette.com/author/chetna-prakash/","Chetna Prakash","","1 Post","Chetna is an Australian writer of Indian background. She holds a Masters in Journalism and Media within Globalisation. More of her writing can be found here: http://thebigsmoke.com.au/author/chetnapr"
"1635893041-1633","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/simon-cullen/","https://quillette.com/author/simon-cullen/","Simon Cullen","","1 Post","Simon Cullen writes about psychology, morality, and improving the quality of public discourse."
"1635898699-1964","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/john-a-litwinski/","https://quillette.com/author/john-a-litwinski/","John A. Litwinski","","2 Posts","John Litwinski is a former attorney and entrepreneur living in the United States."
"1635893884-1703","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/tony-morley/","https://quillette.com/author/tony-morley/","Tony Morley","","2 Posts","null"
"1635891909-1518","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/rafael-avila-de-espindola/","https://quillette.com/author/rafael-avila-de-espindola/","Rafael Avila de Espindola","","1 Post","null"
"1635893788-1693","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/timothy-rowe/","https://quillette.com/author/timothy-rowe/","Timothy Rowe","","1 Post","Timothy Rowe is a philosopher and author."
"1635889929-1285","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/joshua-krook/","https://quillette.com/author/joshua-krook/","Joshua Krook","","1 Post","Joshua Krook is a Doctoral Candidate in Law, at the University of Adelaide."
"1635890276-1325","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/meghan-daum/","https://quillette.com/author/meghan-daum/","Meghan Daum","","1 Post","null"
"1635890313-1329","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/michael-aaron/","https://quillette.com/author/michael-aaron/","Michael Aaron","","8 Posts","Michael Aaron is the author of ""Modern Sexuality: The Truth About Sex and Relationships,"" and a psychotherapist in private practice in New York City. Visit his website at www.drmichaelaaronnyc.com."
"1635889573-1236","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/aaron-hanna/","https://quillette.com/author/aaron-hanna/","Aaron Hanna","","1 Post","Aaron Hanna is a professor of political science who has taught at Brooklyn College, the University of Maryland, College Park, and Howard University."
"1635892485-1580","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/ryan-h-murphy/","https://quillette.com/author/ryan-h-murphy/","Ryan H Murphy","","1 Post","Ryan H. Murphy is a research assistant professor at the O’Neil Center for Global Markets and Freedom at SMU Cox School of Business. You can reach him at rhmurphy@smu.edu."
"1635889773-1262","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/ben-sixsmith/","https://quillette.com/author/ben-sixsmith/","Ben Sixsmith","","","Ben Sixsmith is an English writer living in Poland."
"1635894536-1779","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/emilie-tran/","https://quillette.com/author/emilie-tran/","Emilie Tran","","1 Post","Emilie Tran is an Assistant Professor at Hong Kong Baptist University."
"1635897896-1905","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/terri-murray/","https://quillette.com/author/terri-murray/","T.M. Murray","","2 Posts","T. M. Murray is an American essayist, author and educator. She is a regular contributor to Philosophy Now and The New Humanist, and the author of ""Identity, Islam, and the Twilight of Liberal Values."""
"1635901120-2085","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/paul/","https://quillette.com/author/paul/","Paul A. Offit","","","Paul Offit is Professor of pediatrics at the Children's Hospital of Philadelphia, co-inventor of a rotavirus vaccine, and the author of ""You Bet Your Life"" (2021)."
"1635892054-1534","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/richard-gunderman/","https://quillette.com/author/richard-gunderman/","Richard Gunderman","","1 Post","null"
"1635887140-1005","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/angus-fox/","https://quillette.com/author/angus-fox/","Angus Fox","","7 Posts","null"
"1635887292-1026","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/alexander-william-salter/","https://quillette.com/author/alexander-william-salter/","Alexander William Salter","","1 Post","null"
"1635894107-1732","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/david-cohen/","https://quillette.com/author/david-cohen/","David Cohen","","2 Posts","David Cohen is a New Zealand author who writes frequently about music."
"1635887347-1033","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/alistair-penny/","https://quillette.com/author/alistair-penny/","Alistair Penny","","1 Post","Alistair Penny worked for the Center for Social Justice and the Conservative Party in the UK back when David Cameron was still a thing. He moved to the US for business and stayed for the football."
"1635898941-1995","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/justin/","https://quillette.com/author/justin/","Justin P. McBrayer","","","Justin P. McBrayer is a Professor of Philosophy at Fort Lewis College in Durango, Colorado and a writing fellow at Heterodox Academy. His most recent book is Beyond Fake News."
"1635888097-1055","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/andy-ngo/","https://quillette.com/author/andy-ngo/","Andy Ngo","","16 Posts","null"
"1635889566-1235","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/a-kelleher/","https://quillette.com/author/a-kelleher/","A Kelleher","","1 Post","The author is a Transportation Security Officer who has served in the U.S. Army, the U.S. intelligence community, and now works for the TSA. A Kelleher is a pseudonym."
"1635892578-1586","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/saloni-dattani/","https://quillette.com/author/saloni-dattani/","Saloni Dattani","","1 Post","null"
"1635888288-1085","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/b-winegard-and-b-winegard-with-b-boutwell-and-tk-s/","https://quillette.com/author/b-winegard-and-b-winegard-with-b-boutwell-and-tk-s/","B Winegard and B Winegard with B Boutwell and TK Shackelford","","1 Post","null"
"1635889490-1223","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/james-walker/","https://quillette.com/author/james-walker/","James Walker","","5 Posts","James Walker is an American writer and critic."
"1635897024-1883","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/ivar-arpi/","https://quillette.com/author/ivar-arpi/","Ivar Arpi","","","Ivar Arpi is an editorial writer at Svenska Dagbladet in Sweden. Follow him on Twitter @Ivarpi"
"1635894425-1767","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/edie-wyatt/","https://quillette.com/author/edie-wyatt/","Edie Wyatt","","","Edie Wyatt lives in Brisbane, Australia. Follow her on Twitter @msediewyatt."
"1635893535-1669","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/tanveer-ahmed/","https://quillette.com/author/tanveer-ahmed/","Tanveer Ahmed","","5 Posts","Tanveer Ahmed is a psychiatrist and author."
"1635904335-2121","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/bo-winegard/","https://quillette.com/author/bo-winegard/","Bo Winegard","","","Bo Winegard is an essayist who received his PhD in social psychology from Florida State University under the tutelage of Roy Baumeister."
"1635900481-2038","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/joel-kotkin/","https://quillette.com/author/joel-kotkin/","Joel Kotkin","","","Joel Kotkin is the presidential fellow in Urban Futures at Chapman University and executive director of the Urban Reform Institute. His new book is 'The Coming of Neo-Feudalism.'"
"1635898578-1946","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/ron-radosh/","https://quillette.com/author/ron-radosh/","Ronald Radosh","","","Ronald Radosh is Professor Emeritus of History at CUNY and the co-author of, among many other books, A Safe Haven: Harry S. Truman and the Founding of Israel."
"1635898130-1930","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/jason-d-hill/","https://quillette.com/author/jason-d-hill/","Jason D. Hill","","","Jason D. Hill is professor of philosophy at DePaul University in Chicago. His areas of specialization include ethics, social and political philosophy, American foreign policy, and American politics."
"1635889116-1170","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/daniel-burston/","https://quillette.com/author/daniel-burston/","Daniel Burston","","1 Post","Dr. Daniel Burston is a Professor of Psychology at Duquesne University (Pittsburgh)."
"1635898627-1953","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/jessica-pigeau/","https://quillette.com/author/jessica-pigeau/","Jessica Pigeau","","","Jessica Pigeau is a Vancouver-based comedian and autism advocate. She is the co-host of the Histories and Mysteries with Jessica and Janel podcast. Follow her on Twitter @Iamnotalungfish."
"1635899121-2021","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/kay-hymowitz/","https://quillette.com/author/kay-hymowitz/","Kay Hymowitz","","","Kay S. Hymowitz is a City Journal contributing editor, the William E. Simon Fellow at the Manhattan Institute, and the author of Manning Up: How the Rise of Women Has Turned Men into Boys."
"1635889798-1266","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/benny-morris/","https://quillette.com/author/benny-morris/","Benny Morris","","1 Post","Benny Morris is an Israeli historian. His last book, co-authored with Dror Ze’evi, is The Thirty-Year Genocide; Turkey’s Destruction of its Christian Minorities, 1894–1924 (Harvard UP, 2019)."
"1635889667-1248","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/benjamin-kerstein/","https://quillette.com/author/benjamin-kerstein/","Benjamin Kerstein","","3 Posts","Benjamin Kerstein is a writer and editor living in Tel Aviv. He holds degrees in Jewish and Israeli history from Ben-Gurion and Tel Aviv Universities."
"1635889503-1225","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/janet-l-factor/","https://quillette.com/author/janet-l-factor/","Janet L Factor","","1 Post","This series of essays was originally published at Secular Humanist Bulletin, where Janet L Factor is a columnist and contributing editor."
"1635898634-1954","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/jessica-robeson/","https://quillette.com/author/jessica-robeson/","Jessica Robeson","","","Jessica Robeson was raised in seven countries by front-line aid workers. She now lives in London and has started writing about multiculturalism, the aid industry, and international childhoods."
"1635891512-1471","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/parker-brown/","https://quillette.com/author/parker-brown/","Parker Brown","","1 Post","Parker Brown is a freelance reporter based in New York City."
"1635888909-1141","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/claire-fox/","https://quillette.com/author/claire-fox/","Claire Fox","","2 Posts","null"
"1635889994-1294","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/mark-fabian/","https://quillette.com/author/mark-fabian/","Mark Fabian","","3 Posts","Mark Fabian is a doctoral candidate in economics at the Crawford School for Public Policy, The Australian National University. He blogs at markfabian.blogspot.com.au"
"1635888217-1074","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/armondo-simon/","https://quillette.com/author/armondo-simon/","Armondo Simón","","1 Post","null"
"1635890777-1382","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/jonathan-church/","https://quillette.com/author/jonathan-church/","Jonathan Church","","","Jonathan Church is an economist and writer."
"1635890784-1383","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/erik-d-amato/","https://quillette.com/author/erik-d-amato/","Erik D'Amato","","","Erik D’Amato is a New York-based writer and corporate intelligence operative, and the author of The Little Book of Left-Right Equivalence."
"1635901235-2088","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/maarten-boudry/","https://quillette.com/author/maarten-boudry/","Maarten Boudry","","3 Posts","Maarten Boudry is a philosopher of science at Ghent University. His most recent book is Science Unlimited? On the Challenges of Scientism, co-edited with Massimo Pigliucci."
"1635900963-2067","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/louise-perry/","https://quillette.com/author/louise-perry/","Louise Perry","","","Louise Perry is a freelance writer based in the UK."
"1635889135-1173","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/david-c-rose/","https://quillette.com/author/david-c-rose/","David C. Rose","","1 Post","null"
"1635888397-1096","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/brian-d-earp/","https://quillette.com/author/brian-d-earp/","Brian D Earp","","3 Posts","Brian D. Earp is a philosopher, psychologist, and ethicist. A proponent of accessible, public communication of science and philosophy, he has written for such venues as Aeon, The Atlantic, The Chroni"
"1635894545-1780","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/emma-mcallister/","https://quillette.com/author/emma-mcallister/","Emma McAllister","","","Emma McAllister is a philosopher and freelance writer. She tweets at @_emcallister."
"1635892468-1578","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/helen-joyce/","https://quillette.com/author/helen-joyce/","Helen Joyce","","","Helen Joyce is a London-based journalist and author of ""Trans: When Ideology Meets Reality."""
"1635888116-1058","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/anish-koka/","https://quillette.com/author/anish-koka/","Anish Koka","","1 Post","null"
"1635891608-1482","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/patrick-chambers/","https://quillette.com/author/patrick-chambers/","Patrick Chambers","","1 Post","Patrick Chambers is a PhD candidate in Literature and Criticism at Indiana University of Pennsylvania."
"1635891739-1498","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/peter-baehr/","https://quillette.com/author/peter-baehr/","Peter Baehr","","3 Posts","null"
"1635894652-1793","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/erik-sheagren/","https://quillette.com/author/erik-sheagren/","Erik Sheagren","","","Erik Sheagren is a graduate student studying Cognitive Science in Education at Columbia University’s Teachers College."
"1635888059-1053","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/andrew-yang/","https://quillette.com/author/andrew-yang/","Andrew Yang","","1 Post","null"
